BAS_DD,IDX_CLSS,IDX_NM,ACC_TRDVOL,ACC_TRDVAL,MKTCAP
2010/01/01,,,,,
2010/01/02,,,,,
2010/01/03,,,,,
2010/01/04,KOSDAQ,코스닥 (외국주포함),671627419,2407524501895,88597708893405
2010/01/05,KOSDAQ,코스닥 (외국주포함),892543817,3255666400835,89502291667245
2010/01/06,KOSDAQ,코스닥 (외국주포함),1139588904,3451762474434,90594196883745
2010/01/07,KOSDAQ,코스닥 (외국주포함),1188188608,3680331619595,90012414178400
2010/01/08,KOSDAQ,코스닥 (외국주포함),898685843,3005286647890,90619043260780
2010/01/09,,,,,
2010/01/10,,,,,
2010/01/11,KOSDAQ,코스닥 (외국주포함),880624041,3042133174744,90934406865475
2010/01/12,KOSDAQ,코스닥 (외국주포함),928512517,2999603073555,90679927374455
2010/01/13,KOSDAQ,코스닥 (외국주포함),935605317,3172398787003,90287906776005
2010/01/14,KOSDAQ,코스닥 (외국주포함),876781004,3389754509345,91656951480880
2010/01/15,KOSDAQ,코스닥 (외국주포함),923221747,3307138096330,93096168933730
2010/01/16,,,,,
2010/01/17,,,,,
2010/01/18,KOSDAQ,코스닥 (외국주포함),882787264,3209533008807,93632392455665
2010/01/19,KOSDAQ,코스닥 (외국주포함),1092077338,3964987541495,93011494498245
2010/01/20,KOSDAQ,코스닥 (외국주포함),1051179683,3660922362725,92161503747850
2010/01/21,KOSDAQ,코스닥 (외국주포함),1000828670,3510315842126,93036031449785
2010/01/22,KOSDAQ,코스닥 (외국주포함),987061646,3259279006600,92740122566895
2010/01/23,,,,,
2010/01/24,,,,,
2010/01/25,KOSDAQ,코스닥 (외국주포함),1164200487,3892773283935,90747821946160
2010/01/26,KOSDAQ,코스닥 (외국주포함),1177099061,3351724532625,88774882989330
2010/01/27,KOSDAQ,코스닥 (외국주포함),1068708076,3222089968085,87973892786340
2010/01/28,KOSDAQ,코스닥 (외국주포함),861481528,2632146781000,88152677323975
2010/01/29,KOSDAQ,코스닥 (외국주포함),841395589,2397205029140,84613172653080
2010/01/30,,,,,
2010/01/31,,,,,
2010/02/01,KOSDAQ,코스닥 (외국주포함),693158837,1906960266450,85527809355370
2010/02/02,KOSDAQ,코스닥 (외국주포함),814919840,2506268586260,86069671793340
2010/02/03,KOSDAQ,코스닥 (외국주포함),884788755,2502792809190,87897499157305
2010/02/04,KOSDAQ,코스닥 (외국주포함),830995388,2569142082705,88222288904290
2010/02/05,KOSDAQ,코스닥 (외국주포함),861134380,2499269168705,85173040214125
2010/02/06,,,,,
2010/02/07,,,,,
2010/02/08,KOSDAQ,코스닥 (외국주포함),829466818,2281830255756,83471295469640
2010/02/09,KOSDAQ,코스닥 (외국주포함),850777408,2138563986450,84208830653555
2010/02/10,KOSDAQ,코스닥 (외국주포함),792931235,2139634665735,84217729255705
2010/02/11,KOSDAQ,코스닥 (외국주포함),739364126,1922462206695,85427295177730
2010/02/12,KOSDAQ,코스닥 (외국주포함),732195368,1899969263940,86435740866375
2010/02/13,,,,,
2010/02/14,,,,,
2010/02/15,,,,,
2010/02/16,KOSDAQ,코스닥 (외국주포함),681699667,1981691845315,87800167477620
2010/02/17,KOSDAQ,코스닥 (외국주포함),867974740,2603951090500,88870811272745
2010/02/18,KOSDAQ,코스닥 (외국주포함),828099051,2354626348975,88620324551880
2010/02/19,KOSDAQ,코스닥 (외국주포함),965030798,2799463947840,87038694481355
2010/02/20,,,,,
2010/02/21,,,,,
2010/02/22,KOSDAQ,코스닥 (외국주포함),801751513,2235082924165,88432284235580
2010/02/23,KOSDAQ,코스닥 (외국주포함),847986123,2337702432990,88728863834755
2010/02/24,KOSDAQ,코스닥 (외국주포함),857288773,2325416455885,88775339996950
2010/02/25,KOSDAQ,코스닥 (외국주포함),930655283,2355115096788,87194507423285
2010/02/26,KOSDAQ,코스닥 (외국주포함),753369734,1747683911130,87695616844550
2010/02/27,,,,,
2010/02/28,,,,,
2010/03/01,,,,,
2010/03/02,KOSDAQ,코스닥 (외국주포함),761621326,1624416685141,87905692505065
2010/03/03,KOSDAQ,코스닥 (외국주포함),889550382,1889527948030,88186181196610
2010/03/04,KOSDAQ,코스닥 (외국주포함),987630850,2190015753910,87887030931720
2010/03/05,KOSDAQ,코스닥 (외국주포함),964204584,2084918331585,88709758926955
2010/03/06,,,,,
2010/03/07,,,,,
2010/03/08,KOSDAQ,코스닥 (외국주포함),914766245,2299864241835,89860026482265
2010/03/09,KOSDAQ,코스닥 (외국주포함),947838661,2630728871290,89961169317175
2010/03/10,KOSDAQ,코스닥 (외국주포함),873775236,2946018594305,90059489958970
2010/03/11,KOSDAQ,코스닥 (외국주포함),955546318,2592197006100,89869349678570
2010/03/12,KOSDAQ,코스닥 (외국주포함),912157601,2480964247800,89929930548460
2010/03/13,,,,,
2010/03/14,,,,,
2010/03/15,KOSDAQ,코스닥 (외국주포함),913496650,2499976215800,89624651944315
2010/03/16,KOSDAQ,코스닥 (외국주포함),1030782121,2418823010310,90145056283705
2010/03/17,KOSDAQ,코스닥 (외국주포함),950480060,2261460907890,90556062619900
2010/03/18,KOSDAQ,코스닥 (외국주포함),953470876,2437680001980,90859274259895
2010/03/19,KOSDAQ,코스닥 (외국주포함),901648501,2492279885500,91495174955715
2010/03/20,,,,,
2010/03/21,,,,,
2010/03/22,KOSDAQ,코스닥 (외국주포함),969555567,2169851866015,91420164357035
2010/03/23,KOSDAQ,코스닥 (외국주포함),955108001,2648124528585,91351001660415
2010/03/24,KOSDAQ,코스닥 (외국주포함),992560713,2817799017670,90278633210015
2010/03/25,KOSDAQ,코스닥 (외국주포함),777280446,2004992814785,90368852972085
2010/03/26,KOSDAQ,코스닥 (외국주포함),673753882,1828169405285,91277409410140
2010/03/27,,,,,
2010/03/28,,,,,
2010/03/29,KOSDAQ,코스닥 (외국주포함),679263525,1831023098964,90131329206410
2010/03/30,KOSDAQ,코스닥 (외국주포함),692317556,2065669690540,90137449737915
2010/03/31,KOSDAQ,코스닥 (외국주포함),728698590,2164426682875,90012361536120
2010/04/01,KOSDAQ,코스닥 (외국주포함),673223142,2154894806565,90623177700280
2010/04/02,KOSDAQ,코스닥 (외국주포함),606386548,1993850871290,89984412344405
2010/04/03,,,,,
2010/04/04,,,,,
2010/04/05,KOSDAQ,코스닥 (외국주포함),690156565,2266896875380,88263951028265
2010/04/06,KOSDAQ,코스닥 (외국주포함),529622019,1623376302585,88496481757915
2010/04/07,KOSDAQ,코스닥 (외국주포함),542856920,1671462700545,89306673119115
2010/04/08,KOSDAQ,코스닥 (외국주포함),564217354,1637872140560,89741397330635
2010/04/09,KOSDAQ,코스닥 (외국주포함),615269344,1756153009040,89542673016380
2010/04/10,,,,,
2010/04/11,,,,,
2010/04/12,KOSDAQ,코스닥 (외국주포함),568566948,1709921141466,88961675392895
2010/04/13,KOSDAQ,코스닥 (외국주포함),602260364,1750922252785,88821744274005
2010/04/14,KOSDAQ,코스닥 (외국주포함),619823242,1686788621455,89520231467550
2010/04/15,KOSDAQ,코스닥 (외국주포함),606916525,1719761139185,89486476585150
2010/04/16,KOSDAQ,코스닥 (외국주포함),590821616,1727163226040,89556245308435
2010/04/17,,,,,
2010/04/18,,,,,
2010/04/19,KOSDAQ,코스닥 (외국주포함),619093519,1496530641562,88543872307580
2010/04/20,KOSDAQ,코스닥 (외국주포함),602899415,1601419143780,89940356903070
2010/04/21,KOSDAQ,코스닥 (외국주포함),589810509,1825936286740,90983025761270
2010/04/22,KOSDAQ,코스닥 (외국주포함),633065628,1739670102270,91008516301175
2010/04/23,KOSDAQ,코스닥 (외국주포함),642751058,2153495104315,91041178173605
2010/04/24,,,,,
2010/04/25,,,,,
2010/04/26,KOSDAQ,코스닥 (외국주포함),577010842,1775394967345,91350138278920
2010/04/27,KOSDAQ,코스닥 (외국주포함),535504736,1900850822495,91571276181780
2010/04/28,KOSDAQ,코스닥 (외국주포함),726966356,2159100293615,91318207228120
2010/04/29,KOSDAQ,코스닥 (외국주포함),667888061,2295176418200,91250614090400
2010/04/30,KOSDAQ,코스닥 (외국주포함),758261322,2230794847745,92058837450375
2010/05/01,,,,,
2010/05/02,,,,,
2010/05/03,KOSDAQ,코스닥 (외국주포함),650640977,1836250588620,91257460035510
2010/05/04,KOSDAQ,코스닥 (외국주포함),560485148,1879874230340,91137342673450
2010/05/05,,,,,
2010/05/06,KOSDAQ,코스닥 (외국주포함),594248480,1869162987123,89479722472215
2010/05/07,KOSDAQ,코스닥 (외국주포함),745254342,2226650084135,87776266910190
2010/05/08,,,,,
2010/05/09,,,,,
2010/05/10,KOSDAQ,코스닥 (외국주포함),552319979,1760243004090,90039959415170
2010/05/11,KOSDAQ,코스닥 (외국주포함),640571674,2289774035705,90062871131890
2010/05/12,KOSDAQ,코스닥 (외국주포함),700973827,2628720423825,90065649906060
2010/05/13,KOSDAQ,코스닥 (외국주포함),650394421,2529679517635,91877114409710
2010/05/14,KOSDAQ,코스닥 (외국주포함),673958468,2628056196375,92318591659440
2010/05/15,,,,,
2010/05/16,,,,,
2010/05/17,KOSDAQ,코스닥 (외국주포함),622968377,2376474748210,89727229663080
2010/05/18,KOSDAQ,코스닥 (외국주포함),654264850,2577422741085,88740601500565
2010/05/19,KOSDAQ,코스닥 (외국주포함),691862167,2095291629750,88049624202440
2010/05/20,KOSDAQ,코스닥 (외국주포함),571450577,1974932354670,84727392201185
2010/05/21,,,,,
2010/05/22,,,,,
2010/05/23,,,,,
2010/05/24,KOSDAQ,코스닥 (외국주포함),471623777,1658082070390,83964595380405
2010/05/25,KOSDAQ,코스닥 (외국주포함),706098348,2318356915122,79434313331825
2010/05/26,KOSDAQ,코스닥 (외국주포함),520704146,1892846204613,81915324015860
2010/05/27,KOSDAQ,코스닥 (외국주포함),604847831,1894929823980,83749856520295
2010/05/28,KOSDAQ,코스닥 (외국주포함),532265575,1880796646360,84811168563815
2010/05/29,,,,,
2010/05/30,,,,,
2010/05/31,KOSDAQ,코스닥 (외국주포함),442553868,1615346303895,86682810892890
2010/06/01,KOSDAQ,코스닥 (외국주포함),499991648,1803954992630,86857665561235
2010/06/02,,,,,
2010/06/03,KOSDAQ,코스닥 (외국주포함),443687054,1728900346280,88087914085110
2010/06/04,KOSDAQ,코스닥 (외국주포함),485592906,1784753454880,87762942831365
2010/06/05,,,,,
2010/06/06,,,,,
2010/06/07,KOSDAQ,코스닥 (외국주포함),470312952,1673524913870,85905318126365
2010/06/08,KOSDAQ,코스닥 (외국주포함),422267926,1808568362237,87649523998070
2010/06/09,KOSDAQ,코스닥 (외국주포함),501996840,1943109052365,87069519867395
2010/06/10,KOSDAQ,코스닥 (외국주포함),433916252,1707661655050,87949873355315
2010/06/11,KOSDAQ,코스닥 (외국주포함),501935153,2023258286750,87966286285500
2010/06/12,,,,,
2010/06/13,,,,,
2010/06/14,KOSDAQ,코스닥 (외국주포함),436130353,1600261954525,88266345911450
2010/06/15,KOSDAQ,코스닥 (외국주포함),498639253,1762764864672,88700049787885
2010/06/16,KOSDAQ,코스닥 (외국주포함),446517181,1735410136953,88902953586765
2010/06/17,KOSDAQ,코스닥 (외국주포함),455751750,1740622516969,88793891314585
2010/06/18,KOSDAQ,코스닥 (외국주포함),469898887,1476037912095,88936745891020
2010/06/19,,,,,
2010/06/20,,,,,
2010/06/21,KOSDAQ,코스닥 (외국주포함),483121841,1549344777505,89526302391845
2010/06/22,KOSDAQ,코스닥 (외국주포함),440670740,1531638720350,89258679382400
2010/06/23,KOSDAQ,코스닥 (외국주포함),410724414,1297422950715,89115965480040
2010/06/24,KOSDAQ,코스닥 (외국주포함),534524627,1644942866410,89861094762110
2010/06/25,KOSDAQ,코스닥 (외국주포함),481017934,1437083932985,89771088750660
2010/06/26,,,,,
2010/06/27,,,,,
2010/06/28,KOSDAQ,코스닥 (외국주포함),464564051,1332749321913,89899440504310
2010/06/29,KOSDAQ,코스닥 (외국주포함),549906646,1769244501045,87517230407435
2010/06/30,KOSDAQ,코스닥 (외국주포함),536065468,1489865371760,88017892314415
2010/07/01,KOSDAQ,코스닥 (외국주포함),423163434,1377430817145,87969966287935
2010/07/02,KOSDAQ,코스닥 (외국주포함),423496436,1418559299303,87309433129505
2010/07/03,,,,,
2010/07/04,,,,,
2010/07/05,KOSDAQ,코스닥 (외국주포함),421234168,1236232918686,87393681980970
2010/07/06,KOSDAQ,코스닥 (외국주포함),430606819,1240938298810,87631962857700
2010/07/07,KOSDAQ,코스닥 (외국주포함),464723496,1289585530745,87469124819935
2010/07/08,KOSDAQ,코스닥 (외국주포함),462465629,1308571636595,87924441873730
2010/07/09,KOSDAQ,코스닥 (외국주포함),486884411,1503050857590,88588165128810
2010/07/10,,,,,
2010/07/11,,,,,
2010/07/12,KOSDAQ,코스닥 (외국주포함),476774842,1481081929460,89383282997995
2010/07/13,KOSDAQ,코스닥 (외국주포함),590807337,1715933390932,89851170387660
2010/07/14,KOSDAQ,코스닥 (외국주포함),593031851,1779142133700,90176213754290
2010/07/15,KOSDAQ,코스닥 (외국주포함),654158824,1769334471179,90490093228085
2010/07/16,KOSDAQ,코스닥 (외국주포함),597441515,1808606534985,90132573583030
2010/07/17,,,,,
2010/07/18,,,,,
2010/07/19,KOSDAQ,코스닥 (외국주포함),508525173,1462897612750,90117589318830
2010/07/20,KOSDAQ,코스닥 (외국주포함),689566300,1681271698300,90276819745185
2010/07/21,KOSDAQ,코스닥 (외국주포함),723579688,1837011577760,89949849394230
2010/07/22,KOSDAQ,코스닥 (외국주포함),670653242,1882802931490,87783695488580
2010/07/23,KOSDAQ,코스닥 (외국주포함),556753153,1534940435880,87710025701925
2010/07/24,,,,,
2010/07/25,,,,,
2010/07/26,KOSDAQ,코스닥 (외국주포함),512376300,1245406679120,88507218571035
2010/07/27,KOSDAQ,코스닥 (외국주포함),641080384,1469094069275,88424104398970
2010/07/28,KOSDAQ,코스닥 (외국주포함),555805782,1445752427125,88388262059300
2010/07/29,KOSDAQ,코스닥 (외국주포함),611495186,1601776795275,87644178305405
2010/07/30,KOSDAQ,코스닥 (외국주포함),489804435,1256158062350,87445635769765
2010/07/31,,,,,
2010/08/01,,,,,
2010/08/02,KOSDAQ,코스닥 (외국주포함),499147979,1267623007528,87522934541595
2010/08/03,KOSDAQ,코스닥 (외국주포함),580251257,1438069447935,87519983321905
2010/08/04,KOSDAQ,코스닥 (외국주포함),542001601,1343311333940,87170922723580
2010/08/05,KOSDAQ,코스닥 (외국주포함),536107035,1431297309975,86617241771985
2010/08/06,KOSDAQ,코스닥 (외국주포함),551818749,1370344340700,87282167321510
2010/08/07,,,,,
2010/08/08,,,,,
2010/08/09,KOSDAQ,코스닥 (외국주포함),495277068,1356609132605,88256909276780
2010/08/10,KOSDAQ,코스닥 (외국주포함),553344566,1616394186695,87943991507195
2010/08/11,KOSDAQ,코스닥 (외국주포함),616362286,1816541951545,86700090519830
2010/08/12,KOSDAQ,코스닥 (외국주포함),570027811,1616363566475,85971179834815
2010/08/13,KOSDAQ,코스닥 (외국주포함),523222603,1416962519180,87152137412650
2010/08/14,,,,,
2010/08/15,,,,,
2010/08/16,KOSDAQ,코스닥 (외국주포함),503275937,1368035856456,86832392486140
2010/08/17,KOSDAQ,코스닥 (외국주포함),572164240,1709166247670,87110232099230
2010/08/18,KOSDAQ,코스닥 (외국주포함),483217721,1481238901968,87222464429600
2010/08/19,KOSDAQ,코스닥 (외국주포함),523470515,1566782484575,87690466503610
2010/08/20,KOSDAQ,코스닥 (외국주포함),489100990,1440056591020,87842440527650
2010/08/21,,,,,
2010/08/22,,,,,
2010/08/23,KOSDAQ,코스닥 (외국주포함),490641685,1595593592565,87335844266180
2010/08/24,KOSDAQ,코스닥 (외국주포함),542744989,1678316021810,87020799084425
2010/08/25,KOSDAQ,코스닥 (외국주포함),490242316,1552548716030,85751567570835
2010/08/26,KOSDAQ,코스닥 (외국주포함),553581241,1630424180860,85155262618735
2010/08/27,KOSDAQ,코스닥 (외국주포함),488666869,1430578399651,84578076745320
2010/08/28,,,,,
2010/08/29,,,,,
2010/08/30,KOSDAQ,코스닥 (외국주포함),533800822,1290102328940,85434480782490
2010/08/31,KOSDAQ,코스닥 (외국주포함),520923758,1310735712725,84940231978590
2010/09/01,KOSDAQ,코스닥 (외국주포함),568553664,1483089474022,85875913344705
2010/09/02,KOSDAQ,코스닥 (외국주포함),539785000,1420339495545,86535642391425
2010/09/03,KOSDAQ,코스닥 (외국주포함),604288608,1527928477253,87523642760660
2010/09/04,,,,,
2010/09/05,,,,,
2010/09/06,KOSDAQ,코스닥 (외국주포함),518039280,1541665595265,88453771756885
2010/09/07,KOSDAQ,코스닥 (외국주포함),704201487,1628566502605,87978416318745
2010/09/08,KOSDAQ,코스닥 (외국주포함),575653758,1477592203555,87693499244535
2010/09/09,KOSDAQ,코스닥 (외국주포함),545768026,1596364710980,88303864503245
2010/09/10,KOSDAQ,코스닥 (외국주포함),482766296,1584859564618,89077769210610
2010/09/11,,,,,
2010/09/12,,,,,
2010/09/13,KOSDAQ,코스닥 (외국주포함),488738554,1445484963680,88933296005040
2010/09/14,KOSDAQ,코스닥 (외국주포함),533291947,1630418458540,88686470835815
2010/09/15,KOSDAQ,코스닥 (외국주포함),564760655,1760853289760,88857973207005
2010/09/16,KOSDAQ,코스닥 (외국주포함),528841259,1414847211135,88747969361180
2010/09/17,KOSDAQ,코스닥 (외국주포함),603349554,1615324506290,89073796475590
2010/09/18,,,,,
2010/09/19,,,,,
2010/09/20,KOSDAQ,코스닥 (외국주포함),411453269,1155265082925,89205917432380
2010/09/21,,,,,
2010/09/22,,,,,
2010/09/23,,,,,
2010/09/24,KOSDAQ,코스닥 (외국주포함),389263413,1152495412100,89463339795680
2010/09/25,,,,,
2010/09/26,,,,,
2010/09/27,KOSDAQ,코스닥 (외국주포함),414184314,1406602195690,90170161269185
2010/09/28,KOSDAQ,코스닥 (외국주포함),530856484,1572015904510,90488043395565
2010/09/29,KOSDAQ,코스닥 (외국주포함),468282439,1608226797134,90824499265420
2010/09/30,KOSDAQ,코스닥 (외국주포함),480586874,1562251618345,91488355580780
2010/10/01,KOSDAQ,코스닥 (외국주포함),502959966,1547024972540,92018380218360
2010/10/02,,,,,
2010/10/03,,,,,
2010/10/04,KOSDAQ,코스닥 (외국주포함),514865568,1518600189188,91705634224002
2010/10/05,KOSDAQ,코스닥 (외국주포함),456131299,1428241513087,91704679953827
2010/10/06,KOSDAQ,코스닥 (외국주포함),499093234,1647180675532,92407841721994
2010/10/07,KOSDAQ,코스닥 (외국주포함),518093709,1678236391065,91884342228488
2010/10/08,KOSDAQ,코스닥 (외국주포함),446602960,1536367130687,92100619322204
2010/10/09,,,,,
2010/10/10,,,,,
2010/10/11,KOSDAQ,코스닥 (외국주포함),444030957,1459609304577,92093608086133
2010/10/12,KOSDAQ,코스닥 (외국주포함),483195868,1532318807788,91600154323598
2010/10/13,KOSDAQ,코스닥 (외국주포함),509710344,1733709211136,92513061379281
2010/10/14,KOSDAQ,코스닥 (외국주포함),452986801,1764141398778,93537339880230
2010/10/15,KOSDAQ,코스닥 (외국주포함),456600480,1919557243465,95168181082161
2010/10/16,,,,,
2010/10/17,,,,,
2010/10/18,KOSDAQ,코스닥 (외국주포함),506718876,2238028738904,96372871504494
2010/10/19,KOSDAQ,코스닥 (외국주포함),484664631,2069694527160,96199981040210
2010/10/20,KOSDAQ,코스닥 (외국주포함),500185789,2080560525759,97337472808237
2010/10/21,KOSDAQ,코스닥 (외국주포함),540093347,2219841361297,97841015672243
2010/10/22,KOSDAQ,코스닥 (외국주포함),548053066,2096872907014,98171756751618
2010/10/23,,,,,
2010/10/24,,,,,
2010/10/25,KOSDAQ,코스닥 (외국주포함),511992719,1953844828609,98746511781225
2010/10/26,KOSDAQ,코스닥 (외국주포함),571895114,2092669886998,98948892263668
2010/10/27,KOSDAQ,코스닥 (외국주포함),605957105,2262033513621,99308596721269
2010/10/28,KOSDAQ,코스닥 (외국주포함),576670319,2144935385065,99153386070941
2010/10/29,KOSDAQ,코스닥 (외국주포함),524511535,2071731786968,99104421121636
2010/10/30,,,,,
2010/10/31,,,,,
2010/11/01,KOSDAQ,코스닥 (외국주포함),559241090,2167940752485,99856754609506
2010/11/02,KOSDAQ,코스닥 (외국주포함),594762302,2216474437835,99091338551308
2010/11/03,KOSDAQ,코스닥 (외국주포함),585401337,2189114081607,99658670788714
2010/11/04,KOSDAQ,코스닥 (외국주포함),609769773,2418831312378,100822099744146
2010/11/05,KOSDAQ,코스닥 (외국주포함),601075239,2251210048919,100575488340591
2010/11/06,,,,,
2010/11/07,,,,,
2010/11/08,KOSDAQ,코스닥 (외국주포함),575054509,1755163864041,100367601331701
2010/11/09,KOSDAQ,코스닥 (외국주포함),527100473,2005266991031,99908224894923
2010/11/10,KOSDAQ,코스닥 (외국주포함),536671703,1897771718629,100253903621991
2010/11/11,KOSDAQ,코스닥 (외국주포함),595011416,1810898424542,99471108789301
2010/11/12,KOSDAQ,코스닥 (외국주포함),699064985,2298536096991,96710551008677
2010/11/13,,,,,
2010/11/14,,,,,
2010/11/15,KOSDAQ,코스닥 (외국주포함),572390011,1572769608764,95946214243952
2010/11/16,KOSDAQ,코스닥 (외국주포함),584229976,1566371076511,95720053624800
2010/11/17,KOSDAQ,코스닥 (외국주포함),669114799,1572956994101,96299856310076
2010/11/18,KOSDAQ,코스닥 (외국주포함),540968985,1412489428044,97909993189790
2010/11/19,KOSDAQ,코스닥 (외국주포함),591485074,1585234566305,98434945400364
2010/11/20,,,,,
2010/11/21,,,,,
2010/11/22,KOSDAQ,코스닥 (외국주포함),567285275,1626681835882,98123906709495
2010/11/23,KOSDAQ,코스닥 (외국주포함),624425867,1708631075112,97221531849568
2010/11/24,KOSDAQ,코스닥 (외국주포함),734068344,2011131509953,95944967219756
2010/11/25,KOSDAQ,코스닥 (외국주포함),675643268,1748752314622,96545377377839
2010/11/26,KOSDAQ,코스닥 (외국주포함),822395273,2053738562738,93911988463039
2010/11/27,,,,,
2010/11/28,,,,,
2010/11/29,KOSDAQ,코스닥 (외국주포함),693881307,1584698537177,94134956701860
2010/11/30,KOSDAQ,코스닥 (외국주포함),709201354,1601916130482,94739444596675
2010/12/01,KOSDAQ,코스닥 (외국주포함),696129786,1462145723754,95614293927817
2010/12/02,KOSDAQ,코스닥 (외국주포함),714468944,1630099564850,96266347034842
2010/12/03,KOSDAQ,코스닥 (외국주포함),675957459,1580651880887,95556645409670
2010/12/04,,,,,
2010/12/05,,,,,
2010/12/06,KOSDAQ,코스닥 (외국주포함),591400062,1352606820052,95700271611802
2010/12/07,KOSDAQ,코스닥 (외국주포함),694871093,1490985781004,96083034525356
2010/12/08,KOSDAQ,코스닥 (외국주포함),717214368,1527374222626,95765078857298
2010/12/09,KOSDAQ,코스닥 (외국주포함),642864862,1411785407292,96473150352653
2010/12/10,KOSDAQ,코스닥 (외국주포함),733427578,1491715744610,96978366876486
2010/12/11,,,,,
2010/12/12,,,,,
2010/12/13,KOSDAQ,코스닥 (외국주포함),698339131,1582823090041,97830027556853
2010/12/14,KOSDAQ,코스닥 (외국주포함),742163292,1651133512575,98151496303104
2010/12/15,KOSDAQ,코스닥 (외국주포함),654202790,1614764383485,98167078835604
2010/12/16,KOSDAQ,코스닥 (외국주포함),656635618,1736418807221,97635252948350
2010/12/17,KOSDAQ,코스닥 (외국주포함),597108870,1536535602261,97419158270015
2010/12/18,,,,,
2010/12/19,,,,,
2010/12/20,KOSDAQ,코스닥 (외국주포함),587924955,1790165830544,95063709751551
2010/12/21,KOSDAQ,코스닥 (외국주포함),533155779,1537755781649,96734016745977
2010/12/22,KOSDAQ,코스닥 (외국주포함),584926941,1547176323898,96643929273275
2010/12/23,KOSDAQ,코스닥 (외국주포함),578407568,1646380481908,96142558935225
2010/12/24,KOSDAQ,코스닥 (외국주포함),492244834,1428637463375,95708899044413
2010/12/25,,,,,
2010/12/26,,,,,
2010/12/27,KOSDAQ,코스닥 (외국주포함),562781550,1381676468941,95247891109035
2010/12/28,KOSDAQ,코스닥 (외국주포함),575984039,1716250724080,95091165900383
2010/12/29,KOSDAQ,코스닥 (외국주포함),548789996,1396336830053,96363777956123
2010/12/30,KOSDAQ,코스닥 (외국주포함),635150688,1918452447572,97972256178822
2010/12/31,,,,,
2011/01/01,,,,,
2011/01/02,,,,,
2011/01/03,KOSDAQ,코스닥 (외국주포함),591799174,1825257407407,99446901806331
2011/01/04,KOSDAQ,코스닥 (외국주포함),749812296,2405917734625,99996408870370
2011/01/05,KOSDAQ,코스닥 (외국주포함),674797379,2461669770875,100973551095242
2011/01/06,KOSDAQ,코스닥 (외국주포함),813991199,3299061893314,101663579213452
2011/01/07,KOSDAQ,코스닥 (외국주포함),670274820,2478629499081,102278943380380
2011/01/08,,,,,
2011/01/09,,,,,
2011/01/10,KOSDAQ,코스닥 (외국주포함),641263984,2193613148663,102941010183371
2011/01/11,KOSDAQ,코스닥 (외국주포함),759473848,2575327265329,102972950414281
2011/01/12,KOSDAQ,코스닥 (외국주포함),835849862,2622758681753,103426796107300
2011/01/13,KOSDAQ,코스닥 (외국주포함),738912324,2434332878744,103225581009115
2011/01/14,KOSDAQ,코스닥 (외국주포함),646686403,2424079306410,103544807191798
2011/01/15,,,,,
2011/01/16,,,,,
2011/01/17,KOSDAQ,코스닥 (외국주포함),638472389,2153525513449,103137299811499
2011/01/18,KOSDAQ,코스닥 (외국주포함),699446333,2090441774341,102369947236847
2011/01/19,KOSDAQ,코스닥 (외국주포함),664224946,2056691045563,103138251672312
2011/01/20,KOSDAQ,코스닥 (외국주포함),701905475,2120308809241,103262501213529
2011/01/21,KOSDAQ,코스닥 (외국주포함),669419755,2246205221633,102027694687169
2011/01/22,,,,,
2011/01/23,,,,,
2011/01/24,KOSDAQ,코스닥 (외국주포함),692266468,2172947892714,102603603003313
2011/01/25,KOSDAQ,코스닥 (외국주포함),791344872,2334158717173,101800215164964
2011/01/26,KOSDAQ,코스닥 (외국주포함),606837503,1939420286977,102366713629727
2011/01/27,KOSDAQ,코스닥 (외국주포함),601545022,1991035195053,103064871296531
2011/01/28,KOSDAQ,코스닥 (외국주포함),621194239,2242327647626,102958264383425
2011/01/29,,,,,
2011/01/30,,,,,
2011/01/31,KOSDAQ,코스닥 (외국주포함),514371242,1962815615164,102115766845244
2011/02/01,KOSDAQ,코스닥 (외국주포함),538229637,1845537263191,102532782970064
2011/02/02,,,,,
2011/02/03,,,,,
2011/02/04,,,,,
2011/02/05,,,,,
2011/02/06,,,,,
2011/02/07,KOSDAQ,코스닥 (외국주포함),492869230,1704267005620,103911830335465
2011/02/08,KOSDAQ,코스닥 (외국주포함),585207205,1991735178211,104016403052154
2011/02/09,KOSDAQ,코스닥 (외국주포함),724717024,2137147705472,103023548510734
2011/02/10,KOSDAQ,코스닥 (외국주포함),728030480,1977690237009,102333623756725
2011/02/11,KOSDAQ,코스닥 (외국주포함),836472857,2279260133004,101384649833564
2011/02/12,,,,,
2011/02/13,,,,,
2011/02/14,KOSDAQ,코스닥 (외국주포함),651099198,1969896930215,101927723661784
2011/02/15,KOSDAQ,코스닥 (외국주포함),725092954,2209792151232,102066417361142
2011/02/16,KOSDAQ,코스닥 (외국주포함),874040148,2646019495427,101904024367395
2011/02/17,KOSDAQ,코스닥 (외국주포함),861784852,2483003279581,100139171689460
2011/02/18,KOSDAQ,코스닥 (외국주포함),697827832,1869416993826,101668580307085
2011/02/19,,,,,
2011/02/20,,,,,
2011/02/21,KOSDAQ,코스닥 (외국주포함),666151964,1971735739126,102051174119177
2011/02/22,KOSDAQ,코스닥 (외국주포함),665724478,2007589279232,100389687713518
2011/02/23,KOSDAQ,코스닥 (외국주포함),732876522,2177692584092,99478683988451
2011/02/24,KOSDAQ,코스닥 (외국주포함),729024741,2095812536195,98309806787676
