BAS_DD,IDX_CLSS,IDX_NM,ACC_TRDVOL,ACC_TRDVAL,MKTCAP
20100101,,,,,
20100102,,,,,
20100103,,,,,
20100104,KOSPI,코스피 (외국주포함),296547959,4364595613797,894731590862430
20100105,KOSPI,코스피 (외국주포함),408854057,6830723338336,891901043372630
20100106,KOSPI,코스피 (외국주포함),426040121,6391016648164,899645119495585
20100107,KOSPI,코스피 (외국주포함),462402742,7498405146704,888111373913575
20100108,KOSPI,코스피 (외국주포함),379952313,6965072761490,894080129850645
20100109,,,,,
20100110,,,,,
20100111,KOSPI,코스피 (외국주포함),407679788,6952668904693,893092753411900
20100112,KOSPI,코스피 (외국주포함),383755339,5330058963940,895743625395625
20100113,KOSPI,코스피 (외국주포함),361932578,5286074355123,881413531578735
20100114,KOSPI,코스피 (외국주포함),433752962,6219871212252,889078614324645
20100115,KOSPI,코스피 (외국주포함),415903873,6485923305209,897220215566915
20100116,,,,,
20100117,,,,,
20100118,KOSPI,코스피 (외국주포함),420751546,6335015101551,902436363611760
20100119,KOSPI,코스피 (외국주포함),384378749,5700481869166,901867203462795
20100120,KOSPI,코스피 (외국주포함),695737348,7290025113782,904201206279080
20100121,KOSPI,코스피 (외국주포함),543454354,5803562919133,908475207162410
20100122,KOSPI,코스피 (외국주포함),615072835,6695896776345,888759752103875
20100123,,,,,
20100124,,,,,
20100125,KOSPI,코스피 (외국주포함),585001076,5838456647313,881526817712370
20100126,KOSPI,코스피 (외국주포함),576948651,6114372716785,864178394648435
20100127,KOSPI,코스피 (외국주포함),446537804,5760748918851,857724537638840
20100128,KOSPI,코스피 (외국주포함),479611798,5472747492239,867754348847000
20100129,KOSPI,코스피 (외국주포함),473945246,5729024628563,848135731614190
20100130,,,,,
20100131,,,,,
20100201,KOSPI,코스피 (외국주포함),382241240,5109265157224,849915099147460
20100202,KOSPI,코스피 (외국주포함),434956281,5008804043940,844598368223690
20100203,KOSPI,코스피 (외국주포함),438151639,4459113496818,854639238312685
20100204,KOSPI,코스피 (외국주포함),396780458,4093281370822,855340684064365
20100205,KOSPI,코스피 (외국주포함),460773752,4940523688585,829280667777350
20100206,,,,,
20100207,,,,,
20100208,KOSPI,코스피 (외국주포함),445719661,4182125534894,821989534936570
20100209,KOSPI,코스피 (외국주포함),433885424,4308484186098,831079859283935
20100210,KOSPI,코스피 (외국주포함),436122641,4184074640077,830862387701630
20100211,KOSPI,코스피 (외국주포함),393755848,4404075952107,845555099266050
20100212,KOSPI,코스피 (외국주포함),292260871,4240413318460,843764303118920
20100213,,,,,
20100214,,,,,
20100215,,,,,
20100216,KOSPI,코스피 (외국주포함),275272185,2731491412185,847620423142710
20100217,KOSPI,코스피 (외국주포함),383622645,4105200699265,861416894981665
20100218,KOSPI,코스피 (외국주포함),313983157,3281797223311,858098194379300
20100219,KOSPI,코스피 (외국주포함),345772736,3775987753696,843829205875850
20100220,,,,,
20100221,,,,,
20100222,KOSPI,코스피 (외국주포함),307159935,3453092611931,861245976680315
20100223,KOSPI,코스피 (외국주포함),352019297,3519764072011,861915057580355
20100224,KOSPI,코스피 (외국주포함),390678983,3892377216210,853431583129230
20100225,KOSPI,코스피 (외국주포함),403209536,4004938277204,840016820944860
20100226,KOSPI,코스피 (외국주포함),331755395,3201772371277,844069183739085
20100227,,,,,
20100228,,,,,
20100301,,,,,
20100302,KOSPI,코스피 (외국주포함),415100944,4193883633315,855012036989045
20100303,KOSPI,코스피 (외국주포함),403469343,3292849981222,858805024970895
20100304,KOSPI,코스피 (외국주포함),383043598,3308670648427,856481257118785
20100305,KOSPI,코스피 (외국주포함),344079203,3452620659702,865070687935150
20100306,,,,,
20100307,,,,,
20100308,KOSPI,코스피 (외국주포함),367810525,4866114481618,878360420496575
20100309,KOSPI,코스피 (외국주포함),634705767,4558556478772,878668348485910
20100310,KOSPI,코스피 (외국주포함),500080850,3945319815313,879444363919735
20100311,KOSPI,코스피 (외국주포함),529002149,4806845535866,876471639089575
20100312,KOSPI,코스피 (외국주포함),369512420,3777675266734,879619925582060
20100313,,,,,
20100314,,,,,
20100315,KOSPI,코스피 (외국주포함),343806094,3425406124419,872861194074000
20100316,KOSPI,코스피 (외국주포함),512563689,5005136867015,872207404314155
20100317,KOSPI,코스피 (외국주포함),606000979,5772908969470,898281849563910
20100318,KOSPI,코스피 (외국주포함),434503286,4798832251140,894337232249575
20100319,KOSPI,코스피 (외국주포함),441810292,4287876380785,900179889192665
20100320,,,,,
20100321,,,,,
20100322,KOSPI,코스피 (외국주포함),347596344,3838604624970,892991672430640
20100323,KOSPI,코스피 (외국주포함),414286546,4773021965051,897943271361455
20100324,KOSPI,코스피 (외국주포함),371518390,4536118675980,897679346779625
20100325,KOSPI,코스피 (외국주포함),389685603,4558932283374,901685866017510
20100326,KOSPI,코스피 (외국주포함),397619664,4166333772265,906670913184620
20100327,,,,,
20100328,,,,,
20100329,KOSPI,코스피 (외국주포함),339607123,4205866417065,903702256309440
20100330,KOSPI,코스피 (외국주포함),321044138,4820640732008,908044975447670
20100331,KOSPI,코스피 (외국주포함),328321170,4847301335978,903948739605745
20100401,KOSPI,코스피 (외국주포함),296992303,6003364656959,918784010137155
20100402,KOSPI,코스피 (외국주포함),355087518,6354411756790,921271107686840
20100403,,,,,
20100404,,,,,
20100405,KOSPI,코스피 (외국주포함),426893895,5685853990050,922456411751340
20100406,KOSPI,코스피 (외국주포함),420897418,4875478711923,923124072805790
20100407,KOSPI,코스피 (외국주포함),399748434,5655321434014,923283939092220
20100408,KOSPI,코스피 (외국주포함),362550353,4745541891019,927000980759150
20100409,KOSPI,코스피 (외국주포함),452531003,6130542473035,921897109196515
20100410,,,,,
20100411,,,,,
20100412,KOSPI,코스피 (외국주포함),416640430,5918394964296,913783751603420
20100413,KOSPI,코스피 (외국주포함),369616413,4454842474918,914020431033375
20100414,KOSPI,코스피 (외국주포함),431590703,5802523660680,926166823525120
20100415,KOSPI,코스피 (외국주포함),464868414,6933972196105,930696160613265
20100416,KOSPI,코스피 (외국주포함),381109407,5092817258127,925804923014090
20100417,,,,,
20100418,,,,,
20100419,KOSPI,코스피 (외국주포함),367559562,4389100765394,910310631852355
20100420,KOSPI,코스피 (외국주포함),522272589,4990814462385,917129863679525
20100421,KOSPI,코스피 (외국주포함),535040300,6077582688822,932906415880015
20100422,KOSPI,코스피 (외국주포함),528081391,5823183539263,928433331233835
20100423,KOSPI,코스피 (외국주포함),463206972,5536084638285,927159785999820
20100424,,,,,
20100425,,,,,
20100426,KOSPI,코스피 (외국주포함),420565721,5250248716845,935243353166630
20100427,KOSPI,코스피 (외국주포함),432377982,5538537965277,933803017886220
20100428,KOSPI,코스피 (외국주포함),399809681,6540807964635,925675326792945
20100429,KOSPI,코스피 (외국주포함),446709996,6562015720963,924728421295580
20100430,KOSPI,코스피 (외국주포함),412070465,6702966155481,931743290900590
20100501,,,,,
20100502,,,,,
20100503,KOSPI,코스피 (외국주포함),414096471,5509841648430,921180465891600
20100504,KOSPI,코스피 (외국주포함),380986230,5364320436602,920037895618725
20100505,,,,,
20100506,KOSPI,코스피 (외국주포함),448574028,6360483588225,901900762010725
20100507,KOSPI,코스피 (외국주포함),456385372,7459774548407,882208816413735
20100508,,,,,
20100509,,,,,
20100510,KOSPI,코스피 (외국주포함),383503712,5562983517817,898049178334615
20100511,KOSPI,코스피 (외국주포함),457058953,6506292806956,893959781180665
20100512,KOSPI,코스피 (외국주포함),453193198,7312863868169,913276735558550
20100513,KOSPI,코스피 (외국주포함),400382757,6029729268772,930615535675275
20100514,KOSPI,코스피 (외국주포함),432900330,6908005111990,931471637089240
20100515,,,,,
20100516,,,,,
20100517,KOSPI,코스피 (외국주포함),402483477,7136385516218,907791479129775
20100518,KOSPI,코스피 (외국주포함),493334961,6827671638396,902965958829770
20100519,KOSPI,코스피 (외국주포함),417502509,6758713962438,897971916566045
20100520,KOSPI,코스피 (외국주포함),358175577,6560696683526,881621563954585
20100521,,,,,
20100522,,,,,
20100523,,,,,
20100524,KOSPI,코스피 (외국주포함),270820356,4799503590064,884367221754565
20100525,KOSPI,코스피 (외국주포함),475232232,6847295333983,859934328361540
20100526,KOSPI,코스피 (외국주포함),358160299,6577114176138,871410440153025
20100527,KOSPI,코스피 (외국주포함),357562028,6215660319619,885508789749880
20100528,KOSPI,코스피 (외국주포함),315905074,5978491855314,894077350744900
20100529,,,,,
20100530,,,,,
20100531,KOSPI,코스피 (외국주포함),299378869,4431497270473,904296218993080
20100601,KOSPI,코스피 (외국주포함),314094804,4900310586572,898272667120685
20100602,,,,,
20100603,KOSPI,코스피 (외국주포함),308759704,5180056863403,915532558347080
20100604,KOSPI,코스피 (외국주포함),286092937,5138448453916,917028169407885
20100605,,,,,
20100606,,,,,
20100607,KOSPI,코스피 (외국주포함),300882140,4872722835783,902839216937915
20100608,KOSPI,코스피 (외국주포함),280287783,4997057755917,910046700953705
20100609,KOSPI,코스피 (외국주포함),315107227,5476070638309,907467495395000
20100610,KOSPI,코스피 (외국주포함),307926772,5423394722520,910215283853440
20100611,KOSPI,코스피 (외국주포함),369418199,5402053468513,923611651513630
20100612,,,,,
20100613,,,,,
20100614,KOSPI,코스피 (외국주포함),373940505,4737543851369,932189643178770
20100615,KOSPI,코스피 (외국주포함),347778069,4713054636719,931915271157735
20100616,KOSPI,코스피 (외국주포함),379960117,5512488207337,940338971556660
20100617,KOSPI,코스피 (외국주포함),369769461,5598359542231,941741376263485
20100618,KOSPI,코스피 (외국주포함),293741842,4554903615120,943747028535435
20100619,,,,,
20100620,,,,,
20100621,KOSPI,코스피 (외국주포함),391909009,5991423186539,958803394209115
20100622,KOSPI,코스피 (외국주포함),404657473,5313986084290,953963694330265
20100623,KOSPI,코스피 (외국주포함),371812105,5010100120565,950774180539875
20100624,KOSPI,코스피 (외국주포함),313774771,4445509004286,958495179426360
20100625,KOSPI,코스피 (외국주포함),303711639,4700316917234,953099775705010
20100626,,,,,
20100627,,,,,
20100628,KOSPI,코스피 (외국주포함),346985042,4035146717055,954273682721335
20100629,KOSPI,코스피 (외국주포함),381278215,4962840862162,940920503224820
20100630,KOSPI,코스피 (외국주포함),341734771,5402906889164,936499676035085
20100701,KOSPI,코스피 (외국주포함),327661746,5830574353511,929552733459530
20100702,KOSPI,코스피 (외국주포함),344944795,5546653250216,921964283141695
20100703,,,,,
20100704,,,,,
20100705,KOSPI,코스피 (외국주포함),356620061,4188328995119,924209361846395
20100706,KOSPI,코스피 (외국주포함),337490156,4913934683348,929643092938225
20100707,KOSPI,코스피 (외국주포함),345701720,4631632536500,923980915960400
20100708,KOSPI,코스피 (외국주포함),330725142,5115964578891,936618008139260
20100709,KOSPI,코스피 (외국주포함),471781301,5582672905432,950204459897690
20100710,,,,,
20100711,,,,,
20100712,KOSPI,코스피 (외국주포함),345884324,4677173441926,956636107340795
20100713,KOSPI,코스피 (외국주포함),412054363,5669972266579,957189623202715
20100714,KOSPI,코스피 (외국주포함),534459395,8079352456488,970078652890080
20100715,KOSPI,코스피 (외국주포함),392852739,5571613078380,966531098223460
20100716,KOSPI,코스피 (외국주포함),376492772,6033762296424,959402230093075
20100717,,,,,
20100718,,,,,
20100719,KOSPI,코스피 (외국주포함),282114048,4550743795132,955706635034485
20100720,KOSPI,코스피 (외국주포함),308028485,4875405642490,958707034167690
20100721,KOSPI,코스피 (외국주포함),375929209,5856047546358,965400613336735
20100722,KOSPI,코스피 (외국주포함),405179332,7179373869814,957878764499530
20100723,KOSPI,코스피 (외국주포함),372763658,7037710943139,970315129376065
20100724,,,,,
20100725,,,,,
20100726,KOSPI,코스피 (외국주포함),320598967,5166244672409,976682973083905
20100727,KOSPI,코스피 (외국주포함),361543307,5845756883640,976606891524770
20100728,KOSPI,코스피 (외국주포함),325704388,5262637871293,979522596657180
20100729,KOSPI,코스피 (외국주포함),348621599,5440526781635,978094023364960
20100730,KOSPI,코스피 (외국주포함),370940133,5341376979600,972819698832020
20100731,,,,,
20100801,,,,,
20100802,KOSPI,코스피 (외국주포함),332860045,5819379938291,985548361231785
20100803,KOSPI,코스피 (외국주포함),349327719,5613674932817,990211754735435
20100804,KOSPI,코스피 (외국주포함),335352730,5785527615696,989622736172450
20100805,KOSPI,코스피 (외국주포함),338134588,6250711382940,986327790862450
20100806,KOSPI,코스피 (외국주포함),336263842,5690650857592,985995899443475
20100807,,,,,
20100808,,,,,
20100809,KOSPI,코스피 (외국주포함),290699276,4133761092298,989373642741850
20100810,KOSPI,코스피 (외국주포함),301058779,4965797009827,984549718333595
20100811,KOSPI,코스피 (외국주포함),380356000,5459257823915,972024640575660
20100812,KOSPI,코스피 (외국주포함),359758532,5414133879652,952197657355575
20100813,KOSPI,코스피 (외국주포함),278599861,4474349951250,965901859692770
20100814,,,,,
20100815,,,,,
20100816,KOSPI,코스피 (외국주포함),314462426,4185652434855,964390895573710
20100817,KOSPI,코스피 (외국주포함),426996811,4547668077913,970695391872875
20100818,KOSPI,코스피 (외국주포함),371484634,5021971483492,974584811099845
20100819,KOSPI,코스피 (외국주포함),344946462,5249782823853,984223077291255
20100820,KOSPI,코스피 (외국주포함),362003802,5128306963204,981855145527580
20100821,,,,,
20100822,,,,,
20100823,KOSPI,코스피 (외국주포함),330334820,5313810698046,977559262202920
20100824,KOSPI,코스피 (외국주포함),401705248,5154349491151,973681851943475
20100825,KOSPI,코스피 (외국주포함),346277912,4777175160756,959346030929675
20100826,KOSPI,코스피 (외국주포함),303049046,4639292088401,956639478742515
20100827,KOSPI,코스피 (외국주포함),245580623,4090190276488,956732481765520
20100828,,,,,
20100829,,,,,
20100830,KOSPI,코스피 (외국주포함),247357868,3958869986108,973315157165330
20100831,KOSPI,코스피 (외국주포함),289492169,5079126242121,963954317354060
20100901,KOSPI,코스피 (외국주포함),305272514,5867851352095,976057545210075
20100902,KOSPI,코스피 (외국주포함),292783614,5685857099576,982044933176965
20100903,KOSPI,코스피 (외국주포함),312016279,6057612210167,984214266958870
20100904,,,,,
20100905,,,,,
20100906,KOSPI,코스피 (외국주포함),328107204,5458249498199,990985526853410
20100907,KOSPI,코스피 (외국주포함),316855694,4837177751277,988452926340805
20100908,KOSPI,코스피 (외국주포함),322530855,5004816944965,983842645267130
20100909,KOSPI,코스피 (외국주포함),367865036,6096389192395,986752395889425
20100910,KOSPI,코스피 (외국주포함),340652066,5591152005289,996742658713485
20100911,,,,,
20100912,,,,,
20100913,KOSPI,코스피 (외국주포함),386840183,6867751021955,1007184437577785
20100914,KOSPI,코스피 (외국주포함),387030239,6878189429411,1005131073696770
20100915,KOSPI,코스피 (외국주포함),338940273,6657851241264,1009852827024990
20100916,KOSPI,코스피 (외국주포함),336254446,5965157339056,1003367460751445
20100917,KOSPI,코스피 (외국주포함),317383590,6832277218485,1011958351474380
20100918,,,,,
20100919,,,,,
20100920,KOSPI,코스피 (외국주포함),242696235,4218240739911,1015036288065655
20100921,,,,,
20100922,,,,,
20100923,,,,,
20100924,KOSPI,코스피 (외국주포함),274232964,5673685539730,1022718442613595
20100925,,,,,
20100926,,,,,
20100927,KOSPI,코스피 (외국주포함),383633959,7005345922569,1030492517375975
20100928,KOSPI,코스피 (외국주포함),357137614,6445291752636,1028220092724825
20100929,KOSPI,코스피 (외국주포함),359927800,7338217644474,1034041886985810
20100930,KOSPI,코스피 (외국주포함),353547050,6297979750597,1037666711602035
20101001,KOSPI,코스피 (외국주포함),366196792,6920429590116,1040141241812720
20101002,,,,,
20101003,,,,,
20101004,KOSPI,코스피 (외국주포함),392496866,7256261175233,1041862612777670
20101005,KOSPI,코스피 (외국주포함),342730367,6442689860535,1041756503455558
20101006,KOSPI,코스피 (외국주포함),392055123,7703165571560,1055780889094350
20101007,KOSPI,코스피 (외국주포함),398964671,7624706337072,1053858433787452
20101008,KOSPI,코스피 (외국주포함),374067734,7124178610341,1051643396474733
20101009,,,,,
20101010,,,,,
20101011,KOSPI,코스피 (외국주포함),341187727,6186663071560,1047546036824988
20101012,KOSPI,코스피 (외국주포함),315469750,5929049864563,1035226800912230
20101013,KOSPI,코스피 (외국주포함),318752020,6036498854101,1039771675845692
20101014,KOSPI,코스피 (외국주포함),375103516,7577575886184,1053019792486238
20101015,KOSPI,코스피 (외국주포함),369334365,6382288237542,1054615809032665
20101016,,,,,
20101017,,,,,
20101018,KOSPI,코스피 (외국주포함),372185689,5673424760797,1040034795352317
20101019,KOSPI,코스피 (외국주포함),426766263,5789406054386,1030249138620658
20101020,KOSPI,코스피 (외국주포함),367889900,5941454525526,1037656258889199
20101021,KOSPI,코스피 (외국주포함),414874068,7202136735360,1040401038819318
20101022,KOSPI,코스피 (외국주포함),348415590,5958618182018,1052924511471198
20101023,,,,,
20101024,,,,,
20101025,KOSPI,코스피 (외국주포함),408170416,6625330899557,1063076227109990
20101026,KOSPI,코스피 (외국주포함),351859288,6579873297805,1065165723029437
20101027,KOSPI,코스피 (외국주포함),392948622,6836414642967,1059605447338065
20101028,KOSPI,코스피 (외국주포함),348382742,5599971026477,1058786941091185
20101029,KOSPI,코스피 (외국주포함),375835458,6067064205266,1045085746530815
20101030,,,,,
20101031,,,,,
20101101,KOSPI,코스피 (외국주포함),343303111,6074095051582,1062600382513561
20101102,KOSPI,코스피 (외국주포함),340827279,6498417960834,1064288619188093
20101103,KOSPI,코스피 (외국주포함),358979608,6831167879081,1074183559052419
20101104,KOSPI,코스피 (외국주포함),324776072,6432445647227,1078243936525118
20101105,KOSPI,코스피 (외국주포함),401398343,7966854623862,1076478509584579
20101106,,,,,
20101107,,,,,
20101108,KOSPI,코스피 (외국주포함),312653947,5493255631334,1078390142723760
20101109,KOSPI,코스피 (외국주포함),298818756,6179717587229,1080933516705213
20101110,KOSPI,코스피 (외국주포함),366012615,6620584448297,1092411837308986
20101111,KOSPI,코스피 (외국주포함),373175277,9622796237938,1063573101935427
20101112,KOSPI,코스피 (외국주포함),465469038,9459309041697,1062551917974921
20101113,,,,,
20101114,,,,,
20101115,KOSPI,코스피 (외국주포함),303804846,6156938832782,1063057803090312
20101116,KOSPI,코스피 (외국주포함),336328434,7041555839717,1055199127650707
20101117,KOSPI,코스피 (외국주포함),293291774,5852087681823,1054090202362425
20101118,KOSPI,코스피 (외국주포함),271424997,5730262792039,1071012988002362
20101119,KOSPI,코스피 (외국주포함),292690696,6090463729813,1078548325016203
20101120,,,,,
20101121,,,,,
20101122,KOSPI,코스피 (외국주포함),330549816,7475440992912,1080704923470999
20101123,KOSPI,코스피 (외국주포함),377789625,7441081992382,1072265418097602
20101124,KOSPI,코스피 (외국주포함),451503241,8125499160897,1070708265051656
20101125,KOSPI,코스피 (외국주포함),323352076,5732687427793,1071596122638633
20101126,KOSPI,코스피 (외국주포함),459214431,5826764318203,1057348298956918
20101127,,,,,
20101128,,,,,
20101129,KOSPI,코스피 (외국주포함),299800697,4611453779650,1053688674850882
20101130,KOSPI,코스피 (외국주포함),443687752,6207086027041,1058643583386989
20101201,KOSPI,코스피 (외국주포함),339156507,5030412136750,1072337265949593
20101202,KOSPI,코스피 (외국주포함),439005086,5924099335391,1084473620951882
20101203,KOSPI,코스피 (외국주포함),438585272,6911005883042,1088422225743203
20101204,,,,,
20101205,,,,,
20101206,KOSPI,코스피 (외국주포함),460284269,5519110674115,1086365253714830
20101207,KOSPI,코스피 (외국주포함),639161684,6303216074518,1091261786556741
20101208,KOSPI,코스피 (외국주포함),496386266,5509380800350,1087565739444559
20101209,KOSPI,코스피 (외국주포함),448348637,7015508030632,1105948366667527
20101210,KOSPI,코스피 (외국주포함),373855266,5592144059825,1104289538522691
20101211,,,,,
20101212,,,,,
20101213,KOSPI,코스피 (외국주포함),385628333,5176667191943,1110057744045395
20101214,KOSPI,코스피 (외국주포함),396589084,6484482093007,1118279305862557
20101215,KOSPI,코스피 (외국주포함),490269376,6691417529412,1122919614596043
20101216,KOSPI,코스피 (외국주포함),362506181,5473248393361,1118212719352138
20101217,KOSPI,코스피 (외국주포함),503495285,6909514892842,1127884813948290
20101218,,,,,
20101219,,,,,
20101220,KOSPI,코스피 (외국주포함),409153345,7207170855386,1124644909586189
20101221,KOSPI,코스피 (외국주포함),370450378,7396369383599,1133777120818432
20101222,KOSPI,코스피 (외국주포함),335352144,6204325635568,1134396979037145
20101223,KOSPI,코스피 (외국주포함),341067289,5238856902962,1134508352896164
20101224,KOSPI,코스피 (외국주포함),317437765,5437040903341,1130297620844751
20101225,,,,,
20101226,,,,,
20101227,KOSPI,코스피 (외국주포함),282871570,5396242073130,1126534940519812
20101228,KOSPI,코스피 (외국주포함),360188111,6051666129019,1132715013402465
20101229,KOSPI,코스피 (외국주포함),282562466,5054604618700,1137698520361004
20101230,KOSPI,코스피 (외국주포함),305880938,5396896958899,1141885458029375
20101231,,,,,
20110101,,,,,
20110102,,,,,
20110103,KOSPI,코스피 (외국주포함),354083359,5941470649203,1153204185044950
20110104,KOSPI,코스피 (외국주포함),415906517,7799740341295,1163384106084700
20110105,KOSPI,코스피 (외국주포함),386064920,8609366845145,1162008605708700
20110106,KOSPI,코스피 (외국주포함),407829146,8804441828186,1159300878918060
20110107,KOSPI,코스피 (외국주포함),335558949,7675864506306,1164242711087020
20110108,,,,,
20110109,,,,,
20110110,KOSPI,코스피 (외국주포함),342636730,7324759075642,1161296287103510
20110111,KOSPI,코스피 (외국주포함),410949115,7021419291059,1165326145673470
20110112,KOSPI,코스피 (외국주포함),433264325,8017806336737,1169057028554930
20110113,KOSPI,코스피 (외국주포함),424205341,9204261674098,1165839513647740
20110114,KOSPI,코스피 (외국주포함),424721361,8901923387554,1176340368148360
20110115,,,,,
20110116,,,,,
20110117,KOSPI,코스피 (외국주포함),428363819,8159168682627,1171862510468320
20110118,KOSPI,코스피 (외국주포함),454894670,8055006610186,1171595151170530
20110119,KOSPI,코스피 (외국주포함),425470233,8741413030069,1182475352032180
20110120,KOSPI,코스피 (외국주포함),335461500,6610410338656,1177156834386110
20110121,KOSPI,코스피 (외국주포함),395396338,7528692558799,1156643407305200
20110122,,,,,
20110123,,,,,
20110124,KOSPI,코스피 (외국주포함),340241136,6098845003456,1163233466088570
20110125,KOSPI,코스피 (외국주포함),420955877,7467408570893,1165945805046980
20110126,KOSPI,코스피 (외국주포함),369360500,6249681808724,1179218740591880
20110127,KOSPI,코스피 (외국주포함),358857411,7461007568036,1181918234096350
20110128,KOSPI,코스피 (외국주포함),412955284,8003551664179,1178152241590800
20110129,,,,,
20110130,,,,,
20110131,KOSPI,코스피 (외국주포함),320903189,7409381884860,1156745579600460
20110201,KOSPI,코스피 (외국주포함),290810506,6225210246838,1152624034831706
20110202,,,,,
20110203,,,,,
20110204,,,,,
20110205,,,,,
20110206,,,,,
20110207,KOSPI,코스피 (외국주포함),285935758,6636789612285,1157785017307742
20110208,KOSPI,코스피 (외국주포함),300331513,7344362189603,1150674401774423
20110209,KOSPI,코스피 (외국주포함),333190970,6834292735959,1137476440323461
20110210,KOSPI,코스피 (외국주포함),309759833,7207060948143,1116828227389281
20110211,KOSPI,코스피 (외국주포함),317288605,7451990673430,1099355688799043
20110212,,,,,
20110213,,,,,
20110214,KOSPI,코스피 (외국주포함),279514549,5784284896769,1120230499488285
20110215,KOSPI,코스피 (외국주포함),275028744,5868813703427,1118317846708841
20110216,KOSPI,코스피 (외국주포함),297634262,5750878708468,1105981409692864
20110217,KOSPI,코스피 (외국주포함),340275633,6907020646770,1099612909565558
20110218,KOSPI,코스피 (외국주포함),493969210,5918960335145,1119122424723797
20110219,,,,,
20110220,,,,,
20110221,KOSPI,코스피 (외국주포함),324237456,5968226739222,1116595539004952
20110222,KOSPI,코스피 (외국주포함),346086684,6230605947112,1096886911391683
20110223,KOSPI,코스피 (외국주포함),308585629,5744760025029,1093424913075635
20110224,KOSPI,코스피 (외국주포함),281574218,5442691028384,1087166638314321
20110225,KOSPI,코스피 (외국주포함),306887822,5029012287331,1099478603466967
20110226,,,,,
20110227,,,,,
20110228,KOSPI,코스피 (외국주포함),263868970,4698460194292,1086352089658488
20110301,,,,,
20110302,KOSPI,코스피 (외국주포함),207670238,4680862924634,1080377958638238
20110303,KOSPI,코스피 (외국주포함),284828553,5205677589562,1103718169828210
20110304,KOSPI,코스피 (외국주포함),334578692,6175498675528,1123185173490898
20110305,,,,,
20110306,,,,,
20110307,KOSPI,코스피 (외국주포함),255919266,4802369447943,1109581295178042
20110308,KOSPI,코스피 (외국주포함),304750381,5480525795392,1118716610436400
20110309,KOSPI,코스피 (외국주포함),315357483,6574752525889,1121674598487809
20110310,KOSPI,코스피 (외국주포함),288387248,7294854182601,1111915095434651
20110311,KOSPI,코스피 (외국주포함),267174351,5541132389286,1097437200500932
20110312,,,,,
20110313,,,,,
20110314,KOSPI,코스피 (외국주포함),388621991,9563434349446,1106686377431555
20110315,KOSPI,코스피 (외국주포함),403890293,9848213396862,1080148446784371
20110316,KOSPI,코스피 (외국주포함),284415574,7178788211467,1098861235080915
20110317,KOSPI,코스피 (외국주포함),305714378,6935374222643,1099182499120955
20110318,KOSPI,코스피 (외국주포함),291299024,6933050079221,1111377332292916
20110319,,,,,
20110320,,,,,
20110321,KOSPI,코스피 (외국주포함),292259519,5710478572589,1123639049950360
20110322,KOSPI,코스피 (외국주포함),304108090,7497669785430,1128759615470493
20110323,KOSPI,코스피 (외국주포함),312568440,7605201877104,1128064985989899
20110324,KOSPI,코스피 (외국주포함),295491619,6731747842415,1141778491853049
20110325,KOSPI,코스피 (외국주포함),311218339,7256498164888,1151947697114137
20110326,,,,,
20110327,,,,,
20110328,KOSPI,코스피 (외국주포함),285363422,6485061661600,1153225476155007
20110329,KOSPI,코스피 (외국주포함),250466644,6321740030504,1161873628392353
20110330,KOSPI,코스피 (외국주포함),316864234,8369190139012,1172989071179682
20110331,KOSPI,코스피 (외국주포함),317892019,8406347806873,1181416523318769
20110401,KOSPI,코스피 (외국주포함),337942479,7653432405441,1189473238012491
20110402,,,,,
20110403,,,,,
20110404,KOSPI,코스피 (외국주포함),301800518,8092514486566,1186494799835221
20110405,KOSPI,코스피 (외국주포함),327664565,6720871155581,1194593647672182
20110406,KOSPI,코스피 (외국주포함),423048359,8937472024144,1192523857920761
20110407,KOSPI,코스피 (외국주포함),382813871,7428608930251,1189993377008057
20110408,KOSPI,코스피 (외국주포함),392841610,8880396686231,1193116558276694
20110409,,,,,
20110410,,,,,
20110411,KOSPI,코스피 (외국주포함),316066170,7414401186027,1189910908251776
20110412,KOSPI,코스피 (외국주포함),311138249,7024010898132,1171491051892546
20110413,KOSPI,코스피 (외국주포함),348085478,6918449642445,1189878061404890
20110414,KOSPI,코스피 (외국주포함),371732239,9509774493737,1200584798476134
20110415,KOSPI,코스피 (외국주포함),356652326,8317168611952,1200271487951047
20110416,,,,,
20110417,,,,,
20110418,KOSPI,코스피 (외국주포함),358280779,9577165997701,1198613310723948
20110419,KOSPI,코스피 (외국주포함),375025104,9042177409361,1190379048777949
20110420,KOSPI,코스피 (외국주포함),374320251,10274199876710,1216638170687666
20110421,KOSPI,코스피 (외국주포함),415979760,12719485542632,1232457692735746
20110422,KOSPI,코스피 (외국주포함),390812270,9881427063558,1231675174173182
20110423,,,,,
20110424,,,,,
20110425,KOSPI,코스피 (외국주포함),354021652,8152120111653,1241826577234470
20110426,KOSPI,코스피 (외국주포함),439336213,11481567895052,1236738520732199
20110427,KOSPI,코스피 (외국주포함),423197938,13259093979979,1237255133783771
20110428,KOSPI,코스피 (외국주포함),354849825,10524803249874,1238492930317931
20110429,KOSPI,코스피 (외국주포함),364121398,11369961841835,1229813409026243
20110430,,,,,
20110501,,,,,
20110502,KOSPI,코스피 (외국주포함),302491024,8417233037808,1250288118037500
20110503,KOSPI,코스피 (외국주포함),375102707,8557282296590,1234459629818547
20110504,KOSPI,코스피 (외국주포함),393735501,8461870392047,1223067126574309
